Timestamp,Action Name,Agent Version,App Build,App Id,App Name,App Version,Asn,Asn Latitude,Asn Longitude,Asn Organization,Browser Height,Browser Width,City,Content Duration Sec,Content ID,Content Name,Content Type,Country Code,Current Position,Current Url,Device Group,Device Model,Device Type,Drm Name,Entity Guid,Event Name,Event UUID,Name,Page Url,Platform Name,Playback Session ID,Playback URL,Player Name,Product,Profile ID,Profile Type,Property,Qp Sdk Version,Region Code,Session,Session Trace Id,Time Since Load,User Agent Name,User Agent OS,User Agent Version,User ID,User Type,Cc Enabled,Current Bandwidth Kb,Highest Variant Bandwidth Kb,Lowest Variant Bandwidth Kb,Playback Duration Sec,Program Playback Duration Sec,Subtitle Language,Video Resolution,Vst Start Ms
"August 01, 2026 10:54:37",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,888819ED-8928-4948-8480-BC86E8A2CB4C,Local News Live,playout,US,7311,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,deb077fd-56f3-4660-aaad-ca09350c3cfd,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438630.878,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,888819ED-8928-4948-8480-BC86E8A2CB4C,Local News Live,playout,US,7317,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,db57bb1b-c859-4f4c-9c70-7d376d51f535,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438630.499,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,53A2EEDC-893A-42D0-A3FE-4303E42845C8,InvestigateTV,playout,US,7317,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,800ae4de-4365-4660-97be-70e99e3e0d68,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438630.398,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,FC633CA2-BC38-4960-8179-0EE52B3E39D9,WNEM Breaking News & Live Events,playout,US,0,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,09f1ab58-b474-4d71-9b48-064a0524f127,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.934,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,0F5752DC-69D3-4007-8A00-4D153D4F53E2,WNEM News,playout,US,0,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,f1ad4c49-0993-4dc3-b003-ac2edf75bed3,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.577,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,53A2EEDC-893A-42D0-A3FE-4303E42845C8,InvestigateTV,playout,US,7311,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,1269b9ba-e9ee-497c-94e8-331441e92067,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.55,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:36",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,888819ED-8928-4948-8480-BC86E8A2CB4C,Local News Live,playout,US,7315,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,0491080a-f15f-47ae-a175-9dba9b637a92,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.547,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:35",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,53A2EEDC-893A-42D0-A3FE-4303E42845C8,InvestigateTV,playout,US,7317,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,f3c59dba-a45a-470a-813b-b1cfeac3809c,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.133,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:35",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,888819ED-8928-4948-8480-BC86E8A2CB4C,Local News Live,playout,US,7311,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,401405f6-883b-4649-b2bf-fefb8e60558b,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438629.127,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
"August 01, 2026 10:54:35",PLAYBACK_INPROGRESS,1.292.0,411a3c9,1103467200,Gray Media Prod CMS,1.0.0,20115,43.4052,-83.9223,CHARTER-20115,731,1440,Saginaw,0,53A2EEDC-893A-42D0-A3FE-4303E42845C8,InvestigateTV,playout,US,7317,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,WEB,Chrome 150.0.0.0,Desktop,none,NzE2MTU4NnxCUk9XU0VSfEFQUExJQ0FUSU9OfDExMDM0NjcyMDA,PLAYBACK_INPROGRESS,8bed2aa7-7cb6-4d63-bfbe-0fa3a5c27ec7,Unnamed Transaction,https://console.api.graycms.quickplay.com/apps/gm/wnem/wnem/liveops/playout,Web Desktop,,N/A,Shaka Player,gray,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,admin,wnem,7.0.193,MI,469ac25f73a3ddf0,82be1c65bc6d8e98,438628.581,Chrome,Windows,150,b35e0c10-651f-405d-912d-1d6b0ef2f1cd,registered,,,,,,,,,
